,time,TSH0,TSH1,TSH2,TSH3,TSOS,V_PSOS,TSHSI,VSHS_OP,VSHS_CL,VSHP_OP,VSHP_CL,V_PC_1,CCH_1,TCO_1,TCI_1,m0plus,m0minus,m2plus,m2minus,m3plus,m3minus,msto
904,11740.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
905,11753.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
906,11766.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
907,11779.0,56.8,45.2,48.4,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
908,11792.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
909,11805.0,56.8,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
910,11818.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
911,11831.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
912,11844.0,56.8,45.2,48.4,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
913,11857.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
914,11870.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
915,11883.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
916,11896.0,56.6,45.2,48.4,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
917,11909.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
918,11922.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,11935.0,56.6,45.2,48.4,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
920,11948.0,56.6,45.2,48.4,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
921,11961.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
922,11974.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
923,11987.0,56.6,45.2,48.2,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
924,12000.0,56.6,45.2,48.4,46.9,34.4,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
925,12013.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
926,12026.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
927,12039.0,56.6,45.2,48.4,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,12052.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
929,12065.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,12078.0,56.6,45.2,48.4,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,12091.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,12104.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,12117.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,12130.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,12143.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,12156.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,12169.0,56.6,45.2,48.4,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,12182.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,12195.0,56.6,45.2,48.4,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,12208.0,56.6,45.2,48.4,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,12221.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,12234.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,12247.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,12260.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,12273.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,12286.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,12299.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,12312.0,56.6,45.2,48.4,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,12325.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,12338.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,12351.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,12364.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,12377.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,12390.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,12403.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,12416.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,12429.0,56.6,45.2,48.4,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,12442.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,12455.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,12468.0,56.6,45.2,48.4,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,12481.0,56.6,45.2,48.2,46.9,34.2,0.0,196.4,1.0,0.0,0.0,1.0,0.0,0.0,24.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
