,time,TSH0,TSH1,TSH2,TSH3,TSOS,V_PSOS,TSHSI,VSHS_OP,VSHS_CL,VSHP_OP,VSHP_CL,V_PC_1,CCH_1,TCO_1,TCI_1,m0plus,m0minus,m2plus,m2minus,m3plus,m3minus,msto
42,534.0,55.1,45.0,47.4,46.0,31.8,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
43,547.0,55.1,45.0,47.4,46.0,31.8,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
44,560.0,55.1,45.0,47.4,46.0,31.8,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
45,573.0,55.1,45.0,47.4,46.0,31.8,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
46,586.0,55.1,45.0,47.4,46.0,31.8,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
47,599.0,55.1,45.0,47.4,46.0,31.8,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
48,612.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
49,625.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
50,638.0,55.1,45.0,47.4,46.0,31.8,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
51,651.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
52,664.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
53,677.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
54,690.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
55,703.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
56,716.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
57,729.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
58,742.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
59,755.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
60,768.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.227,0.0,22.9,23.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0021149068323
61,781.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,794.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,807.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,22.9,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,820.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,833.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,846.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,22.9,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,859.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,872.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,885.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,22.9,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,898.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,911.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,924.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,22.9,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,937.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,950.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,963.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,22.9,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,976.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,989.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1002.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,22.9,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1015.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1028.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1041.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,22.9,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1054.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1067.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1080.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,22.9,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1093.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1106.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1119.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1132.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1145.0,55.1,45.0,47.4,46.0,31.5,0.0,197.0,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1158.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,22.9,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1171.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1184.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1197.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1210.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1223.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1236.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1249.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1262.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1275.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1288.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1301.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,1314.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1327.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1340.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1353.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1366.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1379.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1392.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1405.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1418.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1431.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1444.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1457.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1470.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1483.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1496.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1509.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1522.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1535.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1548.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1561.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1574.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,1587.0,55.1,45.0,47.4,46.0,31.3,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1600.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1613.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1626.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1639.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1652.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1665.0,55.1,45.0,47.4,46.0,31.3,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1678.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1691.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1704.0,55.1,45.0,47.4,46.0,31.3,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1717.0,55.1,45.0,47.4,46.0,31.3,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1730.0,55.1,45.0,47.4,46.0,31.5,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1743.0,55.1,45.0,47.4,46.0,31.3,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1756.0,55.1,45.0,47.4,46.0,31.3,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1769.0,55.1,45.0,47.4,46.0,31.3,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1782.0,55.1,45.0,47.4,46.0,31.3,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,1795.0,55.1,45.0,47.4,46.0,31.3,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1808.0,55.1,45.0,47.4,46.0,31.3,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1821.0,55.1,45.0,47.4,46.0,31.3,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1834.0,55.1,45.0,47.4,46.0,31.3,0.0,197.2,1.0,0.0,1.0,0.0,0.0,0.0,23.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
